CaseId,WEIGHT,P_SPLIT,P_IMAGE1A,P_IMAGE1B,P_IMAGE2A,P_IMAGE2B,P_IMAGE3A,P_IMAGE3B,P_IMAGE4A,P_IMAGE4B,P_IMAGE5A,P_IMAGE5B,P_IMAGE6A,P_IMAGE6B,P_PARTYID7,P_IDEO,P_RELIG,P_ATTEND,P_ZIPCODE,P_CBSA,RND_00,RND_01,RND_02,RND_03,RND_04,RND_05,RND_06,RND_07,RND_08,POLMATTERSS4,PA_ORDER1,PA_ORDER2,PA_ORDER3,PA_ORDER4,PA_ORDER5,PA_ORDER6,PA_ORDER7,PA_ORDER8,PA_ORDER1S4,PA_ORDER2S4,PA_RLAW1S4,PA_RLAW2S4,PA_ORDER3S4,PA_RLAW4S4F,PA_RLAW7S4G,PA_RLAW8S4,SCAWARES4,FREES4,MEFREE1S4,MEFREE2S4,SCJOBS4,NOLOOKUPS4,SCELECTS4,SCELECTS4_TOTALTIME,SCLIFES4,SCLIFES4_TOTALTIME,SCJRS4,SCJRS4_TOTALTIME,SCAPPEALS4,SCAPPEALS4_TOTALTIME,SCFINALS4,SCFINALS4_TOTALTIME,SCLIB1S4,SCLIB2S4,SCLIB3S4,CTCHANGES4,ALLOW1S4,ALLOW2S4,ALLOW3S4,SCSUP1_3ORDER1,SCSUP1_3ORDER2,SCSUP1S4,SCSUP2S4,GPBS4_ORDER1,GPBS4_ORDER2,GPBS4_ORDER3,GPBS4_ORDER4,GPBS4_ORDER5,GPBS4_ORDER6,GPBS4_ORDER7,GPBS4_ORDER8,GPBS4_ORDER9,GPBS4_ORDER10,GPBS4_ORDER11,GPBS4_ORDER12,GPBS4_ORDER13,GPBS4_ORDER14,GP1BS4,GP2BS4,GP3BS4,GP4BS4,GP5BS4,GP6BS4,GP7BS4,GP8BS4,GP9BS4,GP10BS4,GP11BS4,GP12BS4,GP13BS4,GP14BS4,AOTHBS4,AOTHERB1S4,AOTHERB2S4,DOV_GPB1_1,DOV_GPB1_2,DOV_GPB1_3,HIGHGP1S4,HIGHGP2S4,HIGHGP3S4,DOV_GPB2_1,DOV_GPB2_2,DOV_GPB2_3,DOV_GPB2_4,DOV_GPB2_5,DOV_GPB2_6,DOV_GPB2_7,DOV_GPB2_8,DOV_GPB2_9,DOV_GPB2_10,DOV_GPB2_11,DOV_GPB2_12,DOV_GPB2_13,DISGROUP1S4,DISGROUP2S4,DISGROUP3S4,DISGROUP4S4,DISGROUP5S4,DISGROUP6S4,DISGROUP7S4,DISGROUP8S4,DISGROUP9S4,DISGROUP10S4,DISGROUP11S4,DISGROUP12S4,DISGROUP13S4,DOV_LLIKE1,DOV_LLIKE3,DOV_LLIKE1_2,DOV_LLIKE3_2,DOV_LLIKE1_3,DOV_LLIKE3_3,DOV_LLIKE1_4,DOV_LLIKE3_4,DOV_LLIKE1_5,DOV_LLIKE3_5,LL1SPCHS4,LL1BANS4,LL1DEMS4,LL3SPCHS4,LL3BANS4,LL3DEMS4,OPIOIDS4,CURB_ORDER1,CURB_ORDER2,CURB_ORDER3,CURB_ORDER4,CURB_ORDER5,CURB1S4,CURB2S4,CURB3S4,CURB4S4,CURB5S4,LL1DANGSS4,LL1VIOLENTS4,LL1PPOWS4,LL1AFFS4,LL1ANGERS4,LL1PROCS4,LL1POWS4,LL1HATES4,LL1FREES4,LL1SECURES4,LL1UNAMS4,LL1AFRAIDS4,LL1IDEOLOGYS4,LL1KNOWS4,CONTACTXS4,LL3DANGSS4,LL3VIOLENTS4,LL3PPOWS4,LL3AFFS4,LL3ANGERS4,LL3PROCS4,LL3POWS4,LL3HATES4,LL3FREES4,LL3SECURES4,LL3UNAMS4,LL3AFRAIDS4,LL3IDEOLOGYS4,LL3KNOWS4,CONTACTYS4,SCSUP1_5ORDER1,SCSUP1_5ORDER2,SCSUP1_5ORDER3,SCSUP1_5ORDER4,SCSUP4S4,SCSUP5S4,SCSUP7S4,SCSUP8S4,DOG3S4,DOG4S4,DOG5S4,DEMMUMS4,DEMATHS4,DEMCOMS4,DEMFUNDS4,DEMWNATIONALS4,IDEO1S4,SCIDEO1S4,BAGAINS4,ISSUES4,GUNSS4,WALLS4,ABORTIONS4,GAYRIGHTSS4,PRIVACYS4,ANOINTEDS4,POLADSTRUMPTEMPS4,POLAADSBIDENTEMPS4,POLADSREGULATIONS4,POLADSGLOBALWARMINGS4,MONTGOMERY1S4,MONTGOMERY2S4,MONTGOMERY3S4,MONTGOMERY4S4,MONTGOMERY5S4,MONTGOMERY6S4,PolAdsORDER1,PolAdsORDER2,PolAdsORDER3,PolAdsORDER4,PolAdsORDER5,PolAdsORDER6,PolAdsORDER7,PolAdsORDER8,POLADSTRUMP1S4,POLADSTRUMP2S4,POLADSBIDEN1S4,POLADSBIDEN2S4,POLADSEXXON1S4,POLADSEXXON2S4,POLADSPATAGONIA1S4,POLADSPATAGONIA2S4,POLADSPOWER1S4,POLADSPOWER2S4,POLADSSIERRA1S4,POLADSSIERRA2S4,POLADSCOLGATE1S4,POLADSCOLGATE2S4,POLADSMSC1S4,POLADSMSC2S4,QPA015A,QPA015,QPAC2,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC,EDUC4,MARITAL,EMPLOY,INCOME,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
79,0.75751234,1,351,625,532,314,253,245,325,615,621,235,364,143,4,,,2,22524,,1,1,1,0,0,1,1,0,1,2,8,7,4,6,5,3,2,1,4,5,5,5,5,5,5,4,1,2,2,1,2,1,2,13,2,11,1,12,1,23,3,25,2,,1,5,1,1,1,2,1,5,4,5,3,13,14,4,7,11,2,10,8,12,1,9,6,0,0,25,0,26,1,0,85,86,0,75,0,75,0,1,White nationalists,0,9,8,,2,3,,12,7,10,4,13,2,1,6,3,5,,,,,,,2,,,1,,,,,3,,7,12,7,12,7,12,7,12,7,12,5,2,5,,,,3,4,5,3,2,1,3,2,3,3,4,10,8,5,5,7,0,3,9,5,5,1,2,10,2,,,,,,,,,,,,,,,,,4,3,2,1,3,4,4,4,2,4,4,2,3,3,3,3,2,3,2,5,,,,,3,5,1,7,3,3,2,2,2,1,1,2,5,4,7,2,8,1,3,6,,2,,3,2,,1,,,1,,5,5,,,5,1,1,1,7/3/2020 21:40,7/3/2020 22:33,53,2,1,Desktop,2,79,4,7,5,10,3,1,5,13,VA,3,5,0,1,1,1,4,3,0,0,0,0,2
80,1.88155013,1,635,312,263,562,253,612,623,325,561,531,451,261,1,1,12,1,78750,"Austin-Round Rock, TX",1,1,0,1,0,1,1,0,1,1,2,5,6,1,8,4,3,7,5,1,1,2,4,5,5,4,2,3,1,,3,1,2,13,2,11,1,18,1,66,3,14,2,,2,5,1,2,2,2,1,1,4,3,7,1,13,10,6,5,11,4,9,2,12,8,14,95,51,5,3,1,78,2,93,79,9,90,3,75,2,1,NRA,5,1,8,11,98,1,98,5,7,4,12,13,3,,,,,,,,,,3,1,,,2,,,,,,,4,3,4,3,4,3,4,3,4,3,2,4,2,,,,3,2,5,1,4,3,3,2,3,2,1,10,10,2,2,10,10,5,10,10,10,0,0,10,2,,,,,,,,,,,,,,,,,2,1,4,3,1,1,1,1,2,3,2,3,3,3,3,1,1,4,2,5,,,,,4,5,1,5,1,3,2,1,1,2,2,2,8,1,4,3,5,7,2,6,,1,2,,,3,3,,,1,,3,2,,,5,1,1,1,7/1/2020 12:44,7/6/2020 21:51,58,2,1,Smartphone,1,67,4,6,1,12,4,4,1,10,TX,3,7,1,1,2,1,5,3,0,0,0,0,3
83,2.81245993,1,164,125,514,561,514,543,652,143,613,563,263,124,3,3,9,1,75630,,1,1,1,1,1,0,1,0,1,3,8,1,6,7,2,4,5,3,3,2,4,4,2,4,4,4,1,2,1,,2,1,2,8,2,8,1,13,1,32,3,11,2,,1,4,1,1,1,1,2,4,4,2,10,8,12,7,6,9,13,14,1,5,3,11,4,23,10,12,3,73,998,1,72,73,2,86,1,24,25,2,,,11,,,4,,,7,12,10,4,2,,,,,,,,,,,,2,,,,,,3,,1,,12,10,12,10,12,10,12,10,12,10,4,2,4,,,,3,1,2,4,5,3,3,2,2,2,4,8,8,3,0,2,2,6,2,10,10,3,3,10,2,,,,,,,,,,,,,,,,,1,2,4,3,5,2,3,3,3,4,4,2,2,2,2,2,2,3,2,4,,,,2,,5,1,6,3,1,2,1,1,2,1,2,7,4,6,3,8,2,1,5,,1,,1,,5,,5,3,,,5,5,,,5,1,1,1,7/1/2020 18:03,7/1/2020 18:47,44,2,1,Smartphone,2,70,4,6,1,12,4,6,5,6,TX,3,7,0,1,1,1,3,3,0,0,0,0,3
87,3.24817860,1,453,132,631,462,132,652,652,612,521,465,214,325,7,4,12,4,75604,"Longview, TX",1,0,1,0,0,1,1,0,1,3,8,4,1,2,5,3,6,7,4,2,4,4,5,5,5,5,2,2,1,,2,1,2,15,1,16,1,12,2,22,3,18,2,,1,3,1,1,1,1,2,4,3,11,9,1,7,12,6,3,10,13,14,2,4,5,8,27,998,100,998,4,86,76,28,1,1,81,4,2,85,2,,,3,6,15,4,2,1,10,9,12,5,1,8,,,,,,,,,,,,1,,,,2,,,3,,5,12,5,12,5,12,5,12,5,12,3,1,5,,,,3,4,1,2,5,3,1,1,4,1,3,10,10,5,0,10,0,0,8,0,6,4,5,6,2,,,,,,,,,,,,,,,,,4,1,2,3,3,3,2,2,1,4,2,2,1,2,3,2,4,2,1,1,1,,,,,1,6,4,4,3,2,1,1,2,1,1,3,8,5,2,7,1,6,4,1,,,2,4,,3,,,5,,5,5,,,5,2,2,1,7/1/2020 10:52,7/1/2020 12:49,34,2,1,Smartphone,1,43,2,3,1,9,2,3,1,13,TX,3,7,1,1,2,3,4,2,0,0,0,0,1
88,1.48718810,2,654,143,513,315,653,145,324,423,531,341,241,435,4,4,11,1,81504,"Grand Junction, CO",1,0,0,1,1,0,1,0,0,2,3,7,4,6,8,2,1,5,5,2,5,5,5,5,5,5,2,2,2,2,2,1,2,15,2,8,1,13,3,19,3,14,3,,,4,1,1,1,2,1,4,4,14,10,11,2,8,6,1,5,12,7,13,3,9,4,25,25,25,51,50,25,25,50,75,49,25,25,50,50,2,,,,,,,,,11,12,3,7,6,2,1,10,8,5,4,,,,,,,,2,,,,,3,1,,12,11,12,11,12,11,12,11,12,11,,,,2,4,2,5,3,4,2,1,5,2,2,2,2,2,,,,,,,,,,,,,,,,9,5,2,6,5,5,3,4,5,5,5,5,5,2,,3,4,2,1,3,2,2,3,3,2,2,4,4,4,4,4,4,3,2,1,1,,,,,5,4,7,7,2,2,2,2,1,1,1,3,5,2,8,4,7,1,6,1,,2,,,5,,5,1,,,5,5,,5,,4,4,2,7/1/2020 10:02,7/1/2020 10:22,20,2,1,Desktop,2,36,2,3,6,11,3,1,1,15,CO,4,8,1,1,1,1,4,4,0,0,2,0,2
91,0.29574494,1,541,231,345,423,461,253,561,453,321,365,142,635,7,2,2,8,14004,"Buffalo-Cheektowaga-Niagara Falls, NY",1,0,1,1,0,0,1,0,0,2,6,8,1,5,3,2,7,4,4,3,4,4,3,2,5,4,2,1,1,,2,1,2,10,2,12,1,15,2,15,3,13,3,,,4,1,1,1,1,2,3,3,2,3,5,12,11,9,4,14,1,7,13,6,8,10,50,0,25,0,0,50,4,50,2,0,50,1,25,84,2,,,15,,,2,,,5,2,10,4,12,9,7,,,,,,,,,,3,,,,,,2,,1,,12,4,12,4,12,4,12,4,12,4,5,1,5,,,,4,1,5,3,2,4,4,2,5,4,3,10,10,0,6,8,0,3,8,8,8,1,8,2,2,,,,,,,,,,,,,,,,,1,3,2,4,3,4,2,4,3,2,2,1,2,2,2,1,3,2,2,2,,1,,,,5,7,2,5,3,2,2,2,2,1,1,1,2,3,6,5,8,7,4,1,,,2,,5,2,,2,,,4,5,,4,,2,2,1,7/2/2020 23:50,7/3/2020 0:09,19,2,1,Desktop,1,60,4,5,1,11,3,1,6,14,NY,1,2,1,1,1,1,1,3,0,0,0,0,3
92,1.22017265,2,645,561,451,132,125,254,415,564,452,624,345,451,6,8,1,1,4901,"Augusta-Waterville, ME",0,1,1,1,0,0,0,0,0,3,3,7,4,8,5,1,2,6,3,3,3,3,3,3,3,3,3,1,1,,3,2,2,3,1,4,3,7,3,3,2,1,2,,1,3,2,2,3,1,2,3,3,9,2,3,4,11,12,14,7,8,5,6,10,1,13,53,59,60,60,52,58,62,56,59,57,64,59,50,57,2,,,,,,,,,5,1,8,10,,,,,,,,,,1,,,,2,,,3,,,,,,1,8,1,8,1,8,1,8,1,8,,,,3,3,3,5,3,4,5,1,2,3,3,3,3,3,,,,,,,,,,,,,,,,5,5,5,98,5,5,5,5,5,5,5,5,5,2,,3,4,1,2,3,3,3,3,3,3,3,2,3,2,3,2,4,2,1,3,,,3,,,3,4,4,4,3,2,1,2,2,2,1,4,7,8,6,2,1,3,5,,1,,3,,3,3,,3,,3,,3,,3,,4,4,1,7/3/2020 9:35,7/3/2020 10:09,34,2,1,Smartphone,2,28,1,2,1,12,4,5,1,13,ME,1,1,0,1,1,1,4,2,0,0,0,0,1
98,1.11200614,1,512,231,512,124,325,641,614,643,245,621,231,213,4,4,2,1,8094,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,0,0,1,1,0,1,0,2,6,3,5,4,2,8,7,1,3,3,3,3,3,3,3,3,3,2,1,,3,1,2,14,2,13,1,12,1,19,1,24,1,1,,1,1,1,1,2,1,2,2,6,10,11,14,12,3,7,2,5,1,13,9,8,4,50,51,48,49,51,49,50,49,49,50,49,50,50,48,2,,,,,,,,,3,9,6,4,11,8,10,7,1,12,5,2,,,,3,1,,,,,,2,,,,4,3,4,3,4,3,4,3,4,3,2,4,2,,,,5,3,5,4,2,1,3,3,3,4,5,8,8,8,8,8,0,5,2,5,5,5,98,5,2,,,,,,,,,,,,,,,,,3,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,4,,,,2,,4,4,2,4,1,98,2,1,1,2,1,2,3,8,4,6,5,1,7,2,,2,,2,,,3,,3,2,,,5,2,,2,1,1,7/7/2020 17:42,7/7/2020 17:58,16,2,1,Desktop,1,60,4,5,1,10,3,2,1,11,NJ,1,2,1,1,1,2,3,2,0,0,0,0,2
100,2.58096964,1,263,362,125,342,361,164,163,153,154,152,324,251,3,4,1,7,21136,"Baltimore-Columbia-Towson, MD",1,0,1,0,0,1,0,1,0,2,2,5,8,3,7,4,6,1,1,2,2,2,2,1,2,2,2,2,1,,2,1,2,1,2,1,2,1,2,1,2,2,1,1,,3,1,98,1,2,1,2,2,12,1,11,8,3,4,9,6,13,2,10,7,14,5,63,61,89,76,75,89,88,58,81,79,91,63,64,88,2,,,11,3,6,2,2,2,8,2,12,1,5,,,,,,,,,,,,,2,,,3,,,,1,,12,8,12,8,12,8,12,8,12,8,3,3,3,,,,2,2,5,3,4,1,2,2,3,2,2,6,10,6,10,6,10,5,5,5,5,4,5,5,2,,,,,,,,,,,,,,,,,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,,2,,,,2,7,7,5,1,1,2,2,1,1,1,8,6,3,5,2,1,7,4,2,,,2,2,,2,,,2,2,,,1,1,,2,1,1,7/1/2020 16:51,7/15/2020 11:26,14,2,1,Smartphone,1,49,3,4,1,8,1,1,1,6,MD,3,5,1,1,2,2,2,6,0,2,1,1,7
112,0.62691870,1,423,514,465,415,263,352,165,254,435,451,134,135,2,3,14,9,86442,"Lake Havasu City-Kingman, AZ",1,1,1,0,0,1,1,0,1,2,3,7,1,6,4,8,2,5,3,3,4,3,3,4,4,2,2,2,2,2,3,1,2,12,1,12,1,12,3,35,3,11,2,,1,4,2,2,2,1,2,4,2,3,1,4,13,11,9,7,5,14,6,12,2,8,10,50,19,50,0,33,0,38,50,98,0,99,17,50,25,1,kkk and letting the military run things,0,11,9,,2,2,,6,4,10,13,12,2,5,,,,,,,,,,,3,2,,,,,,,1,13,5,13,5,13,5,13,5,13,5,4,1,4,,,,5,3,1,4,2,5,3,2,1,2,3,10,8,1,5,10,2,3,9,10,8,3,10,1,2,,,,,,,,,,,,,,,,,3,1,4,2,1,2,3,1,3,3,3,3,2,3,2,2,4,3,2,5,,,,,4,5,1,6,1,1,2,2,2,2,2,1,7,2,8,4,6,3,5,1,,4,,3,4,,1,,,3,,5,5,,,5,4,1,1,7/3/2020 9:30,7/3/2020 10:22,52,2,1,Desktop,2,63,4,5,1,11,3,5,4,9,AZ,4,8,1,1,1,1,4,2,0,0,0,0,2
120,0.74484350,1,563,263,135,432,135,263,235,561,152,563,642,324,7,6,1,7,93277,"Visalia-Porterville, CA",0,0,0,1,1,1,1,0,1,1,2,4,5,1,6,8,3,7,5,1,5,4,5,5,5,5,1,2,2,1,2,1,2,12,2,10,1,11,3,21,2,24,3,,,3,1,1,1,2,1,5,5,9,14,4,10,2,1,3,7,6,8,5,11,12,13,75,0,99,0,0,40,50,0,0,0,50,0,0,99,1,ATIFA,0,3,15,,1,1,,2,13,12,4,5,10,8,9,6,7,11,1,,,,,,2,,,,1,3,,,,9,10,9,10,9,10,9,10,9,10,1,5,1,,,,2,2,4,5,1,3,5,2,3,3,3,8,5,7,0,10,8,7,7,5,7,7,5,0,2,,,,,,,,,,,,,,,,,2,4,1,3,3,5,5,5,2,4,2,4,4,4,4,4,6,2,1,5,,,,,4,3,7,1,1,2,2,1,1,1,2,2,4,1,8,3,2,5,7,6,1,,1,,,4,,4,,3,,4,5,,,5,2,2,1,7/16/2020 15:43,7/16/2020 16:12,29,2,1,Desktop,2,48,3,4,1,12,4,3,1,11,CA,4,9,1,1,2,1,4,3,0,0,0,0,1
123,0.45073965,1,261,341,243,425,645,235,531,123,415,315,321,532,1,1,9,1,65459,"Fort Leonard Wood, MO",1,0,1,1,1,0,1,0,1,1,7,6,8,5,3,4,2,1,5,3,5,5,5,1,5,5,1,1,1,,1,1,2,7,2,5,1,6,2,13,3,8,3,,,4,1,1,1,2,1,5,5,11,6,2,8,1,10,4,3,12,5,13,9,7,14,3,48,11,20,76,9,10,100,100,16,100,26,100,2,2,,,11,8,9,1,1,1,1,6,7,3,,,,,,,,,,,,3,,,2,1,,,,,,,7,3,7,3,7,3,7,3,7,3,1,1,1,,,,4,5,3,4,2,1,5,5,5,5,5,10,10,10,10,10,0,0,10,10,10,0,10,10,1,2,,,,,,,,,,,,,,,,3,4,2,1,5,5,5,5,1,5,5,4,4,4,4,4,1,3,2,4,,,,1,,5,1,7,1,1,1,1,2,2,1,2,7,6,2,3,4,8,1,5,1,,,1,,5,,5,1,,,5,5,,,5,1,1,1,7/2/2020 17:50,7/2/2020 18:07,18,2,1,Smartphone,1,51,3,4,1,10,3,1,6,3,MO,2,4,0,1,1,5,4,6,0,0,0,0,7
127,1.49472280,2,421,531,365,564,614,351,325,642,641,354,124,265,1,2,1,3,41174,,1,0,0,0,1,1,0,1,1,2,1,2,8,3,6,5,4,7,5,5,3,3,5,2,5,5,1,3,2,1,2,1,2,19,2,14,1,15,1,23,3,13,2,,1,4,1,1,1,1,2,4,4,5,3,10,11,6,4,12,8,2,14,1,7,9,13,8,0,47,0,0,0,0,94,0,0,100,0,91,8,2,,,11,8,14,1,1,1,2,10,6,5,12,4,9,7,1,3,8,,,,,,,,,,,2,3,,1,,12,10,12,10,12,10,12,10,12,10,,,,1,5,1,2,1,2,3,5,4,5,4,4,4,5,,,,,,,,,,,,,,,,10,8,1,2,9,2,1,8,10,10,0,8,10,2,,1,2,3,4,2,4,4,4,5,5,5,3,3,3,3,3,2,3,2,4,,,,2,,5,1,6,1,1,2,2,1,1,1,1,3,4,2,8,5,1,7,6,1,,1,,3,,,3,,3,3,,,5,,3,1,1,1,7/9/2020 15:46,7/9/2020 16:30,45,2,1,Desktop,2,57,3,5,1,12,4,1,1,15,KY,3,6,0,1,1,1,3,2,0,0,0,0,2
128,0.84530031,2,561,135,142,543,513,431,631,152,462,651,652,653,6,2,1,9,26726,"Cumberland, MD-WV",1,1,1,0,1,1,1,1,0,3,3,7,2,6,1,8,4,5,3,1,4,4,3,2,4,4,2,1,1,,2,1,1,42,1,38,3,50,1,55,2,37,1,1,,3,3,3,3,2,1,3,3,9,4,7,5,14,6,8,13,11,12,2,10,3,1,27,3,58,25,1,51,24,50,25,62,0,0,15,86,2,,,15,,,1,,,12,11,5,2,7,,,,,,,,,,1,,,2,,,,,,,3,,2,12,2,12,2,12,2,12,2,12,,,,4,1,5,3,3,2,1,4,5,1,2,2,1,3,,,,,,,,,,,,,,,,10,10,3,5,9,0,1,4,8,9,1,9,3,2,,3,2,1,4,1,2,2,2,1,3,3,2,1,1,2,2,4,2,1,3,,,1,,,1,7,1,7,2,2,2,1,2,1,1,3,5,8,7,1,4,6,2,,4,,2,3,,,5,,3,,3,,5,3,,4,4,1,7/1/2020 16:54,7/4/2020 15:33,108,2,1,Desktop,2,82,4,7,1,9,2,1,5,6,WV,3,5,1,1,1,1,3,3,0,0,0,0,3
136,0.41395055,1,265,342,523,652,265,652,645,452,315,453,643,541,3,4,1,3,47374,"Richmond, IN",1,1,0,1,1,1,0,0,0,2,6,4,5,8,2,1,3,7,4,2,4,2,4,2,5,4,1,3,2,1,2,1,2,7,98,1,1,8,1,13,3,7,3,,,3,1,1,1,2,1,5,5,1,4,7,12,10,8,2,9,3,13,14,6,5,11,55,0,24,0,0,29,0,46,25,0,50,0,62,33,1,so-called antifa,0,,,,,,,13,10,4,5,12,2,7,3,9,6,,,,,,,3,,,,,,,,1,2,12,4,12,4,12,4,12,4,12,4,2,4,4,,,,2,4,5,2,1,3,5,2,5,5,5,10,10,3,5,10,10,3,5,10,10,0,6,5,2,,,,,,,,,,,,,,,,,4,2,1,3,4,5,5,5,4,5,2,1,3,3,98,3,5,3,1,1,4,,,,,5,1,5,4,1,2,1,2,1,1,1,2,8,4,1,3,6,5,7,,2,2,,,2,,4,,2,2,,5,,3,,1,1,1,7/12/2020 16:48,7/18/2020 13:09,19,2,1,Desktop,1,67,4,6,1,12,4,1,2,11,IN,2,3,0,1,1,1,2,2,0,0,0,0,2
140,0.25403932,2,163,654,532,641,215,314,462,513,324,651,152,321,1,2,1,3,19131,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,1,0,1,1,0,0,1,0,3,5,4,3,7,8,1,2,6,4,4,4,4,4,4,4,4,1,2,1,,2,1,2,6,2,13,1,13,1,40,3,15,2,,1,4,1,1,1,1,2,4,3,11,5,12,2,1,7,8,9,14,6,13,10,3,4,52,0,50,0,0,0,0,998,51,0,99,0,76,0,2,,,11,14,,3,2,,5,4,7,12,2,10,6,3,9,1,,,,,,,1,,,2,,,,,3,,4,12,4,12,4,12,4,12,4,12,,,,3,3,4,4,5,4,3,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,9,5,3,5,7,2,3,5,8,8,2,2,1,2,,4,3,1,2,2,3,2,2,2,1,4,2,2,2,3,1,2,3,2,1,4,,,,,5,1,6,1,1,2,1,1,1,1,1,8,6,4,2,3,1,5,7,,1,2,,,4,,5,2,,4,,,5,2,,1,1,1,7/1/2020 22:43,7/1/2020 23:02,19,2,1,Desktop,1,66,4,6,2,10,3,5,2,14,PA,1,2,1,1,2,3,3,1,0,0,0,0,1
141,1.30014405,1,423,563,123,651,123,624,365,412,432,125,643,341,6,6,1,4,73013,"Oklahoma City, OK",1,1,0,1,1,0,0,1,1,2,7,8,2,3,1,4,6,5,4,1,5,4,3,2,5,5,1,2,2,2,3,1,2,17,1,13,1,13,1,13,3,13,1,2,,2,1,1,1,2,1,3,3,6,3,7,4,11,9,1,12,14,5,10,2,13,8,75,3,99,5,1,100,6,25,3,8,50,1,25,80,2,,,6,3,15,2,1,2,12,5,2,9,4,7,,,,,,,,,,,2,3,,,,1,,,,,9,5,9,5,9,5,9,5,9,5,2,4,2,,,,5,2,3,1,4,5,3,3,2,1,4,8,6,3,3,10,8,7,9,7,5,7,7,2,2,,,,,,,,,,,,,,,,,2,3,1,4,2,3,2,2,3,5,4,3,3,2,2,2,6,2,1,1,1,,,,,4,5,1,5,1,1,1,1,2,2,1,5,7,6,1,3,4,2,8,,4,1,,,3,,5,1,,1,,,5,,5,2,2,1,7/4/2020 0:33,7/4/2020 1:01,28,2,1,Smartphone,1,46,3,4,1,11,3,6,1,18,OK,3,7,1,1,2,3,4,6,0,0,2,1,4
147,0.96630307,2,263,621,634,241,652,561,512,614,314,642,631,562,5,3,1,7,72543,,1,1,0,1,1,0,1,1,1,2,6,8,3,1,5,7,4,2,5,2,5,4,3,5,5,5,2,3,2,1,3,1,2,9,2,8,1,16,1,19,2,16,1,2,,2,1,2,1,1,2,5,3,7,13,1,14,5,3,10,11,2,6,12,8,9,4,84,998,25,998,4,1,5,6,51,1,5,3,6,51,1,Black lives matter,1,1,,,2,,,6,10,13,12,5,11,7,,,,,,,,,,,1,,2,,,3,,,,5,10,5,10,5,10,5,10,5,10,,,,5,5,5,2,3,1,5,4,2,1,1,1,1,3,,,,,,,,,,,,,,,,8,8,0,8,8,8,2,6,10,8,0,8,0,2,,3,1,4,2,1,1,1,2,3,3,2,1,1,1,2,1,6,2,1,4,,,,4,,3,3,3,1,1,2,1,1,1,1,1,1,3,6,2,8,4,5,7,,2,1,,,3,,5,2,,,3,,5,,3,3,3,1,7/2/2020 10:20,7/2/2020 11:16,36,2,1,Smartphone,1,58,3,5,5,10,3,1,1,15,AR,3,7,0,1,1,1,4,3,0,0,0,0,3
150,0.66896257,2,152,543,624,153,354,613,612,624,145,354,541,561,6,5,12,9,98038,"Seattle-Tacoma-Bellevue, WA",1,0,0,1,1,1,1,0,0,2,1,7,4,3,6,8,2,5,4,2,4,4,4,4,4,4,2,2,2,2,3,1,2,15,2,2,1,18,1,63,3,15,3,,,2,2,2,2,1,2,3,3,5,14,13,7,11,3,4,10,8,12,6,9,2,1,83,5,59,998,50,71,3,6,46,998,35,22,24,81,2,,,1,15,,2,2,,7,2,8,12,,,,,,,,,,,2,,,,,1,3,,,,,,7,8,7,8,7,8,7,8,7,8,,,,2,4,2,5,1,4,3,2,5,2,4,3,4,5,,,,,,,,,,,,,,,,5,5,6,5,7,3,5,6,6,5,5,3,0,2,,1,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,98,,,,,,3,6,3,4,98,1,1,1,1,1,1,6,7,5,8,2,4,3,1,1,,1,,,1,,1,,1,,1,1,,1,,2,4,1,7/2/2020 9:37,7/4/2020 10:36,21,2,1,Smartphone,1,25,1,2,5,12,4,5,1,14,WA,4,9,1,1,1,1,4,6,0,0,0,1,4
151,1.87578972,1,431,421,251,412,234,132,361,245,521,135,362,651,4,8,11,1,37087,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,0,1,1,1,1,0,1,0,3,2,8,3,5,6,7,1,4,2,4,4,4,3,4,4,3,1,2,1,,3,1,2,19,2,15,1,27,3,24,2,20,98,,,98,2,2,2,2,1,3,3,1,5,9,12,6,8,7,3,2,14,10,11,13,4,31,18,16,13,37,18,25,11,24,10,22,29,11,22,2,,,,,,,,,10,8,4,3,,,,,,,,,,,,98,98,,,,98,,98,,,,10,3,10,3,10,3,10,3,10,3,4,2,4,,,,5,2,3,5,1,4,3,3,1,2,3,9,7,5,5,9,1,5,5,2,1,1,5,5,2,,,,,,,,,,,,,,,,,2,3,1,4,2,3,3,2,2,3,3,2,2,2,2,2,98,98,2,5,,,,,4,3,5,2,4,2,2,2,1,2,98,98,3,1,7,5,4,2,8,6,98,,,98,,98,,98,,98,98,,,98,98,,4,4,1,7/1/2020 16:17,7/1/2020 16:50,33,2,1,Smartphone,2,55,3,5,1,7,1,3,1,4,TN,3,6,1,1,1,5,3,3,0,0,0,0,3
